event_id,weapon_type_id,weapon_subtype_id
202010170025,6,16
202010170027,6,28
202010170028,5,5
202010170029,5,5
202010170030,5,5
202010170033,6,16
202010170035,6,15
202010180002,6,29
202010180003,6,16
202010180004,6,11
202010180005,6,16
202010180006,6,15
202010180008,6,8
202010180011,6,7
202010180012,6,16
202010180013,5,5
202010180013,8,18
202010180014,8,18
202010180015,6,16
202010180016,5,5
202010180017,5,5
202010180018,5,5
202010180019,5,5
202010180020,6,29
202010180023,5,5
202010180024,5,5
202010180025,5,5
202010180025,8,18
202010180026,5,5
202010180027,5,5
202010180028,6,11
202010180030,5,5
202010180032,8,18
202010190002,5,5
202010190003,6,11
202010190003,5,5
202010190007,5,5
202010190008,5,2
202010190009,5,5
202010190010,6,16
202010190010,5,2
202010190011,8,18
202010190012,5,5
202010190021,5,5
202010190022,6,16
202010190025,6,11
202010190025,5,5
202010190027,5,3
202010200002,6,16
202010200003,6,16
202010200004,6,16
202010200011,8,19
202010200012,6,16
202010200013,6,16
202010200014,6,29
202010200016,6,16
202010200018,9,23
202010200018,9,27
202010200020,6,29
202010200021,6,8
202010200022,5,5
202010200024,6,11
202010200026,6,16
202010200027,5,5
202010200028,5,5
202010200029,5,5
202010200032,6,16
202010200034,6,16
202010200035,6,16
202010200037,5,5
202010210005,6,29
202010210006,5,5
202010210007,5,5
202010210008,6,16
202010210009,6,16
202010210010,5,5
202010210014,5,5
202010210014,8,18
202010210015,5,5
202010210016,8,18
202010210017,5,5
202010210017,8,18
202010210017,9,23
202010210018,5,5
202010210018,8,18
202010210018,9,23
202010210020,6,8
202010210021,5,5
202010210022,5,4
202010210024,5,5
202010210024,8,18
202010210024,9,23
202010210025,5,5
202010210025,8,18
202010210025,9,23
202010210026,5,5
202010210026,8,18
202010210027,5,5
202010210027,8,18
202010210028,5,5
202010210028,8,18
202010210029,5,5
202010210029,8,18
202010210031,5,5
202010210031,8,18
202010210033,6,7
202010210034,6,15
202010210035,5,5
202010210036,8,19
202010210037,5,5
202010210040,5,5
202010210040,8,20
202010210042,6,16
202010210044,8,18
202010220001,6,11
202010220002,6,16
202010220003,6,16
202010220004,6,15
202010220005,6,15
202010220007,6,7
202010220016,5,5
202010220017,5,5
202010220018,6,29
202010220022,6,17
202010220023,6,17
202010220024,5,5
202010230008,5,5
202010230010,6,16
202010230013,5,2
202010230014,6,8
202010230015,6,16
202010230018,6,7
202010230019,5,5
202010230019,8,18
202010230021,6,29
202010230022,6,16
202010230024,6,12
202010230025,6,12
202010230026,6,16
202010240001,5,5
202010240002,6,16
202010240003,6,13
202010240004,5,5
202010240004,9,23
202010240009,6,16
202010240011,5,5
202010240011,8,18
202010240013,5,5
202010240014,5,5
202010240015,6,16
202010240016,5,5
202010240019,6,11
202010240019,5,5
202010240020,6,11
202010240020,5,5
202010240021,5,5
202010240021,8,18
202010240022,6,8
202010240023,6,16
202010240024,6,12
202010240029,6,11
202010240029,5,2
202010240030,6,11
202010240030,5,2
202010250001,5,5
202010250002,6,8
202010250003,6,16
202010250004,6,16
202010250005,6,16
202010250008,9,23
202010250009,6,29
202010250011,6,29
202010250013,5,2
202010250014,5,5
202010250015,6,17
202010250016,8,19
202010250020,6,8
202010250022,5,5
202010250023,8,18
202010250024,6,12
202010250025,6,12
202010260001,5,4
202010260002,6,16
202010260004,6,29
202010260005,6,8
202010260007,5,5
202010260008,6,7
202010260009,5,5
202010260010,6,15
202010260011,8,18
202010260015,6,16
202010260016,6,29
202010260019,5,5
202010260021,9,23
202010270001,6,29
202010270002,6,8
202010270003,5,5
202010270004,5,5
202010270005,6,16
202010270006,6,15
202010270006,5,5
202010270007,5,5
202010270008,6,15
202010270009,6,14
202010270010,6,8
202010270011,5,5
202010270012,6,17
202010270013,6,16
202010270018,5,5
202010270020,6,11
202010270021,6,11
202010270022,6,11
202010270023,6,11
202010270024,6,11
202010270025,6,11
202010270026,6,11
202010270030,6,12
202010270031,5,5
202010270032,6,16
202010270037,6,16
202010270038,6,16
202010280002,5,5
202010280003,5,4
202010280005,6,8
202010280006,5,5
202010280006,8,18
202010280006,9,23
202010280007,6,8
202010280008,6,8
202010280010,5,5
202010280011,6,16
202010280012,5,5
202010280016,6,17
202010280017,6,16
202010280018,6,16
202010280022,6,16
202010280023,6,16
202010280026,6,11
202010280027,6,11
202010280028,6,11
202010280030,5,5
202010280031,8,19
202010290001,9,23
202010290002,9,23
202010290003,5,3
202010290004,6,8
202010290005,5,2
202010290006,9,23
202010290009,5,5
202010290012,5,4
202010290014,5,5
202010290015,9,23
202010290020,5,5
202010300001,5,5
202010300001,8,18
202010300003,8,19
202010300003,9,23
202010300005,6,8
202010300007,6,7
202010300007,6,8
202010300007,5,5
202010300008,6,16
202010300009,6,7
202010300010,5,5
202010300010,8,18
202010300012,6,11
202010300014,6,28
202010300016,5,5
202010300017,6,16
202010300018,6,8
202010300019,6,16
202010300022,5,5
202010300025,8,18
202010310003,5,5
202010310004,5,5
202010310005,6,11
202010310005,5,5
202010310007,6,17
202010310009,5,4
202010310011,8,20
202010310012,5,5
202010310015,5,5
202010310015,8,18
202010310016,5,5
202010310016,8,18
202010310016,9,23
202010310017,5,5
202010310017,8,18
202010310018,5,5
202010310018,8,18
202010310018,9,23
202010310019,5,5
202010310019,8,18
202010310019,9,23
202010310020,5,5
202010310020,8,18
202010310020,9,23
202010310027,6,11
202010310027,5,2
202010310027,5,4
202010310028,6,16
202011010002,5,5
202011010003,6,11
202011010005,6,29
202011010006,6,15
202011010007,6,8
202011010008,5,5
202011010009,6,16
202011010011,5,5
202011010011,8,18
202011010012,5,5
202011010012,8,18
202011010013,5,5
202011010013,8,18
202011010016,6,17
202011010017,5,5
202011010017,8,18
202011010020,5,5
202011010020,8,18
202011010021,5,5
202011010021,8,18
202011010022,5,5
202011010023,6,11
202011010026,6,7
202011010026,5,5
202011010028,5,5
202011010029,5,5
202011020001,5,5
202011020002,6,16
202011020005,6,8
202011020006,6,29
202011020007,5,2
202011020007,5,3
202011020007,9,23
202011020008,6,13
202011020008,5,2
202011020009,9,23
202011020019,5,5
202011020020,6,15
202011020021,6,16
202011020023,6,7
202011020024,6,8
202011020032,6,7
202011030001,6,29
202011030003,5,4
202011030004,5,5
202011030006,5,5
202011030007,6,15
202011030007,6,11
202011030007,5,5
202011030008,5,5
202011030009,5,2
202011030013,5,5
202011030014,8,18
202011030015,5,5
202011030016,5,5
202011030017,8,18
202011030018,5,5
202011030019,5,5
202011030024,5,4
202011030024,8,18
202011030026,5,5
202011030027,6,15
202011040001,6,11
202011040001,5,4
202011040002,6,8
202011040002,5,5
202011040006,5,5
202011040006,8,18
202011040006,9,23
202011040010,6,16
202011040011,6,15
202011040012,5,3
202011040013,8,18
202011040015,6,8
202011040017,6,15
202011040018,6,11
202011040019,6,12
202011040021,8,18
202011040022,5,3
202011040022,5,4
202011040023,5,2
202011050002,5,5
202011050004,5,5
202011050005,6,29
202011050006,6,16
202011050009,6,29
202011050010,5,5
202011050011,5,5
202011050012,6,12
202011050013,6,16
202011050014,6,8
202011050017,5,5
202011050018,5,5
202011050019,8,18
202011050021,5,5
202011050022,5,3
202011050024,8,20
202011050024,8,19
202011050032,6,12
202011050033,6,12
202011050034,6,12
202011050035,5,2
202011050035,5,3
202011050036,5,3
202011050036,5,4
202011060002,6,15
202011060003,5,5
202011060003,8,18
202011060004,5,5
202011060004,8,18
202011060004,9,23
202011060005,5,5
202011060005,8,18
202011060005,9,23
202011060006,5,5
202011060006,8,18
202011060006,9,23
202011060008,6,17
202011060008,8,19
202011060009,5,5
202011060010,6,16
202011060016,6,11
202011060018,5,5
202011060019,5,5
202011060021,5,5
202011060023,6,8
202011060026,9,27
202011060028,5,5
202011070001,6,29
202011070002,6,16
202011070003,5,5
202011070005,5,5
202011070007,6,16
202011070008,6,8
202011070009,6,15
202011070011,5,2
202011070011,5,3
202011070015,6,15
202011070016,6,11
202011070017,5,5
202011070017,8,18
202011070017,9,23
202011070018,6,7
202011070021,8,18
202011070023,6,16
202011070025,5,5
202011080001,6,11
202011080002,6,16
202011080005,5,5
202011080007,5,5
202011080008,6,7
202011080008,6,16
202011080008,5,2
202011080009,6,13
202011080009,5,5
202011080010,6,15
202011080011,6,11
202011080012,6,15
202011080014,9,23
202011080018,8,19
202011080019,5,5
202011080021,5,5
202011080022,5,5
202011080028,8,18
202011080029,8,18
202011080036,5,5
202011080040,6,16
202011080041,5,4
202011080042,6,16
202011080046,5,5
202011080048,6,8
202011080049,6,7
202011080049,5,5
202011090002,6,15
202011090003,6,16
202011090004,5,5
202011090005,5,5
202011090007,6,8
202011090009,5,5
