event_id,target_type_id,target_subtype_id,nationality_id
202001010001,16,90,141
202001010002,16,90,141
202001010003,14,67,200
202001010005,14,73,4
202001010006,8,49,19
202001010010,3,25,153
202001010010,4,39,153
202001010011,2,15,153
202001010015,2,21,37
202001010016,2,18,76
202001010019,17,94,4
202001010022,7,47,422
202001010025,14,68,603
202001020001,19,99,104
202001020001,3,25,104
202001020002,10,54,4
202001020004,3,25,4
202001020005,2,18,65
202001020006,4,34,97
202001020007,14,67,147
202001020008,14,67,147
202001020009,14,67,147
202001020012,2,15,228
202001020013,1,12,92
202001020014,3,24,95
202001020016,2,15,160
202001020017,14,67,95
202001020019,4,27,4
202001020020,4,27,422
202001020020,14,67,182
202001020024,14,113,60
202001030001,14,67,69
202001030002,3,24,4
202001030003,14,75,147
202001030005,14,75,147
202001030005,2,15,147
202001030005,15,85,147
202001030006,5,40,217
202001030007,15,86,43
202001030008,14,113,92
202001030009,14,73,43
202001030011,14,67,104
202001030012,14,67,228
202001030015,14,67,4
202001030016,14,113,182
202001030018,17,94,200
202001040001,14,70,33
202001040002,14,67,4
202001040003,4,34,147
202001040004,3,25,92
202001040005,14,68,160
202001040006,14,76,233
202001040007,14,83,95
202001040008,3,22,45
202001040010,14,74,95
202001040011,1,8,95
202001040012,4,27,95
202001040013,14,67,4
202001040014,4,35,200
202001040014,17,94,200
202001040015,4,34,95
202001050002,4,27,104
202001050002,4,34,217
202001050002,1,13,217
202001050005,3,25,75
202001050006,3,25,69
202001050007,14,71,153
202001050008,3,24,4
202001050009,8,49,92
202001050010,2,15,228
202001050011,4,27,4
202001050012,4,33,182
202001050015,4,29,138
202001050016,22,111,19
202001050017,8,49,19
202001050018,8,50,160
202001050019,4,29,153
202001050021,1,11,19
202001050022,14,77,200
202001050026,14,71,97
202001050028,3,23,4
202001050033,14,67,95
202001050034,13,66,422
202001050034,14,67,95
202001050035,2,15,37
202001050036,3,22,44
202001060004,2,21,78
202001060007,14,74,147
202001060007,14,67,37
202001060008,2,15,37
202001060009,1,2,89
202001060014,3,22,147
202001060016,15,86,95
202001060018,14,75,147
202001060019,14,68,45
202001060021,14,83,95
202001070001,4,39,153
202001070001,14,67,153
202001070002,14,67,147
202001070002,4,29,147
202001070004,4,27,228
202001070006,3,22,104
202001070006,16,90,104
202001070006,14,70,104
202001070007,2,15,160
202001070009,14,71,138
202001070011,3,24,153
202001070013,4,35,200
202001070014,4,34,200
202001070014,17,94,200
202001070015,14,69,37
202001070015,15,86,37
202001070016,2,20,4
202001070018,2,18,45
202001070020,3,22,45
202001070020,14,67,45
202001070021,14,76,95
202001070022,14,83,95
202001070023,2,19,37
202001080002,3,25,92
202001080002,14,67,92
202001080003,2,21,182
202001080003,3,24,182
202001080004,14,73,160
202001080005,4,36,209
202001080006,3,25,92
202001080009,2,18,92
202001080010,8,49,33
202001080011,22,109,147
202001080012,7,46,217
202001080013,14,76,96
202001080017,4,34,4
202001080018,4,39,153
202001090002,14,84,1003
202001090003,4,27,146
202001090004,14,76,233
202001090005,7,47,422
202001090005,4,27,69
202001090006,2,15,160
202001090007,10,56,107
202001090009,3,26,603
202001090009,14,77,603
202001090011,1,2,95
202001090013,14,67,147
202001090014,4,27,217
202001090015,3,22,45
202001090016,2,15,160
202001090017,3,25,160
202001090020,2,18,182
202001090021,14,67,95
202001090023,3,25,123
202001090024,14,73,137
202001090025,14,75,137
202001090026,4,29,123
202001090030,14,70,147
202001100001,15,86,153
202001100001,3,25,153
202001100002,2,15,160
202001100002,3,25,160
202001100002,14,68,160
202001100004,3,25,92
202001100007,4,27,45
202001100008,4,27,45
202001100009,16,90,104
202001100010,2,18,160
202001100011,14,75,228
202001100012,14,75,228
202001100013,10,55,95
202001100014,1,5,147
202001100014,4,34,147
202001100014,14,67,167
202001100017,14,75,137
202001100019,14,75,137
202001100020,14,75,137
202001100021,14,73,137
202001100022,14,67,45
202001110001,2,15,160
202001110002,4,35,217
202001110005,2,15,93
202001110006,16,90,141
202001110008,2,18,182
202001110009,4,39,95
202001110015,4,29,45
202001110016,14,67,123
202001110017,17,93,160
202001110017,14,68,160
202001110018,14,68,153
202001110020,15,87,92
202001110021,14,75,137
202001110022,3,23,138
202001110025,14,67,95
202001110026,14,67,95
202001110027,4,36,123
202001120001,3,22,104
202001120002,2,15,92
202001120004,4,27,95
202001120005,14,67,42
202001120006,14,76,200
202001120007,4,27,205
202001120011,2,15,37
202001120013,14,65,195
202001120014,14,65,195
202001120017,14,76,4
202001120019,1,1,45
202001120020,8,49,95
202001130001,14,67,233
202001130002,8,49,104
202001130003,3,22,104
202001130004,14,74,104
202001130004,16,90,104
202001130010,8,49,92
202001130011,14,76,233
202001130015,2,19,19
202001130015,8,49,19
202001130016,14,76,92
202001130017,14,75,33
202001130020,8,49,147
202001140002,3,24,153
202001140002,14,68,153
202001140003,1,3,141
202001140004,14,67,147
202001140005,4,27,95
202001140006,10,54,147
202001140007,14,67,4
202001140008,3,25,4
202001140009,14,76,233
202001140012,4,29,182
202001140013,14,70,147
202001140019,2,15,45
202001140020,14,77,45
202001140021,4,31,60
202001140022,14,82,45
202001140023,14,77,200
202001140025,14,77,200
202001140026,15,86,195
202001150002,2,18,229
202001150002,14,67,229
202001150003,3,22,229
202001150003,14,67,229
202001150004,14,77,147
202001150005,14,76,228
202001150006,14,76,228
202001150007,14,68,141
202001150009,3,24,4
202001150010,3,24,4
202001150012,4,34,37
202001150014,14,75,97
202001150016,2,15,75
202001150017,4,34,147
202001150017,14,75,147
202001150019,2,21,228
202001150023,2,15,222
202001150026,14,75,45
202001150028,14,67,37
202001160002,14,77,93
202001160003,14,73,233
202001160004,14,68,228
202001160005,4,34,209
202001160005,17,94,200
202001160006,2,18,4
202001160007,2,15,160
202001160009,4,29,4
202001160016,4,29,95
202001160016,3,23,95
202001160017,2,15,95
202001160018,19,99,137
202001160019,14,73,137
202001160020,15,86,195
202001160021,15,86,195
202001160022,15,86,195
202001160027,14,75,95
202001160028,14,67,4
202001160031,3,25,45
202001160031,4,34,45
202001160032,14,67,229
202001160033,14,67,229
202001160035,2,19,37
202001160036,2,21,37
202001160037,1,5,92
202001160039,17,94,222
202001170002,4,29,33
202001170003,14,68,228
202001170004,4,34,147
202001170005,14,76,182
202001170007,4,27,182
202001170009,4,34,160
202001170010,14,76,228
202001170012,21,108,159
202001170013,4,27,37
202001170014,4,27,37
202001170015,4,27,37
202001170019,14,68,147
202001170020,14,77,147
202001170024,14,68,45
202001170025,14,75,137
202001170026,14,75,33
202001170027,14,75,33
202001170028,14,75,33
202001180001,15,86,228
202001180001,4,28,228
202001180002,4,34,97
202001180003,14,75,104
202001180004,14,67,4
202001180007,3,25,182
202001180007,14,77,209
202001180007,14,67,182
202001180010,2,15,205
202001180011,7,47,422
202001180011,4,34,147
202001180012,14,69,97
202001180014,14,84,147
202001180015,14,75,137
202001180017,14,77,45
202001190001,2,15,160
202001190002,4,34,4
202001190005,14,75,173
202001190006,14,67,42
202001190007,14,75,97
202001190008,14,75,147
202001190009,15,85,147
202001190010,2,18,4
202001190011,4,27,182
202001190012,10,55,75
202001190015,14,77,147
202001190016,19,99,95
202001190017,14,67,95
202001190018,2,15,95
202001190020,3,25,4
202001190021,1,1,45
202001200001,3,22,92
202001200002,4,29,228
202001200003,14,74,33
202001200004,14,67,33
202001200005,13,66,422
202001200010,14,77,153
202001200011,14,68,147
202001200012,2,15,160
202001200013,1,2,78
202001200014,1,7,78
202001200015,1,3,78
202001200016,14,73,78
202001200017,14,73,78
202001200018,14,73,78
202001200019,14,67,153
202001200022,8,49,95
202001200023,4,29,229
202001200024,4,29,229
202001200026,4,29,33
202001200027,14,75,137
202001200027,1,6,137
202001200029,14,68,217
202001210001,4,34,97
202001210002,3,24,4
202001210007,14,73,78
202001210009,16,92,78
202001210010,1,3,78
202001210011,14,73,78
202001210012,14,73,78
202001210015,4,35,123
202001210017,14,83,95
202001210020,2,15,160
202001210021,3,22,45
202001210024,19,99,95
202001210025,16,88,229
202001210026,3,25,4
202001210027,4,27,229
202001210028,2,14,182
202001210029,3,25,153
202001210030,3,25,153
202001210031,15,86,195
202001220001,4,35,422
202001220002,14,84,147
202001220003,14,76,233
202001220004,14,73,78
202001220005,14,73,78
202001220006,14,73,78
202001220007,14,73,78
202001220008,14,73,78
202001220009,14,73,78
202001220010,14,73,78
202001220011,14,73,228
202001220012,14,76,228
202001220013,4,39,94
202001220014,2,15,92
202001220014,14,67,92
202001220015,4,39,205
202001220016,2,15,92
202001220017,4,27,123
202001220022,4,27,228
202001220023,1,6,4
202001220024,2,21,141
202001220024,2,15,141
202001220025,2,15,141
202001220029,2,20,4
202001220030,4,39,95
202001220031,4,34,4
202001220034,14,75,195
202001230001,14,77,147
202001230002,4,33,160
202001230003,14,84,153
202001230006,14,73,78
202001230007,1,7,92
202001230007,14,68,92
202001230012,15,86,603
202001230014,14,67,95
202001230015,14,68,153
202001240001,3,25,92
202001240001,14,67,92
202001240002,4,29,182
202001240003,19,99,104
202001240005,15,86,155
202001240006,1,12,92
202001240008,2,21,141
202001240010,14,75,147
202001240011,4,29,229
202001240012,4,29,229
202001240015,3,25,4
202001250001,4,31,4
202001250002,1,12,92
202001250003,14,84,147
202001250004,2,19,147
202001250005,4,35,182
202001250008,1,6,92
202001250009,8,49,92
202001250011,1,7,92
202001250012,14,78,4
202001250013,1,12,141
202001250014,3,23,4
202001250014,14,67,4
202001250016,14,67,92
202001250017,15,86,147
202001250018,2,15,147
202001250020,14,68,155
202001250022,14,75,137
202001250023,14,75,137
202001250024,14,75,137
202001250026,14,67,137
202001250028,14,68,147
202001260001,3,23,153
202001260002,3,25,153
202001260003,10,56,92
202001260012,7,46,217
202001260012,13,66,422
202001260013,14,67,200
202001260014,14,75,147
202001260015,14,113,182
202001260017,4,27,123
202001260018,14,76,92
202001260020,4,34,160
202001260021,2,18,4
202001260022,8,49,92
202001260024,14,83,95
202001260029,14,69,4
202001260030,10,54,37
202001260031,10,54,37
202001260034,4,35,60
202001270001,4,29,92
202001270002,1,6,89
202001270003,16,90,141
202001270006,14,84,92
202001270007,14,75,147
202001270008,14,75,147
202001270015,14,74,228
202001270016,14,77,147
202001270017,3,24,153
202001270019,21,106,153
202001270020,14,79,89
202001270021,3,23,4
202001270022,3,25,4
202001270023,8,50,141
202001270034,14,75,228
202001270035,14,75,228
202001270036,14,75,228
202001270037,4,35,95
202001270038,3,25,95
202001270040,14,75,147
202001270041,14,75,147
202001270042,14,75,147
202001280003,4,29,33
202001280004,3,24,4
202001280004,17,94,4
202001280005,2,15,160
202001280005,14,68,160
202001280006,8,49,155
202001280007,8,48,95
202001280008,11,60,44
202001280021,2,21,4
202001280021,4,27,4
202001280021,3,22,4
202001280022,15,86,217
202001280023,2,21,4
202001280023,4,27,4
202001280023,3,22,4
202001280024,3,25,4
202001280025,2,18,147
202001280027,14,67,113
202001280028,4,29,228
202001280029,14,77,95
202001280030,4,33,95
202001280032,16,90,217
202001290001,14,75,137
202001290003,14,75,137
202001290004,12,61,137
202001290004,8,49,137
202001290005,14,75,229
202001290006,14,75,229
202001290007,14,75,229
202001290009,1,7,89
202001290010,14,77,153
202001290011,2,15,160
202001290012,14,113,4
202001290013,17,94,4
202001290015,4,35,4
202001290020,2,21,4
202001290020,4,27,4
202001290020,3,22,4
202001290022,3,25,160
202001290023,14,113,92
202001290026,4,36,153
202001290027,15,86,217
202001290035,14,75,200
202001290036,21,108,173
202001290037,4,29,209
202001290038,4,34,95
202001290043,15,86,195
202001290044,3,22,44
202001290045,3,22,44
202001290046,3,23,44
202001300001,14,76,147
202001300002,8,49,147
202001300004,14,70,95
202001300006,14,75,229
202001300008,14,75,229
202001300011,14,83,92
202001300012,14,76,233
202001300014,2,15,160
202001300016,2,20,182
202001300017,14,68,153
202001300018,2,20,182
202001300033,4,29,42
202001300034,10,54,214
202001300035,14,83,214
202001300038,14,67,209
202001300040,4,34,95
202001300044,14,75,33
202001300045,14,75,33
202001300046,14,75,33
202001300048,12,61,37
202001300051,14,67,4
202001300053,3,22,44
202001300054,3,22,44
202001300055,10,56,167
202001310001,2,15,141
202001310002,3,25,92
202001310006,14,67,92
202001310008,1,6,229
202001310011,4,27,422
202001310016,3,25,92
202001310018,4,27,4
202001310018,14,67,4
202001310019,14,68,96
202002010003,22,109,19
202002010004,2,15,182
202002010005,4,29,422
202002010005,14,67,182
202002010007,17,94,200
202002010008,17,94,200
202002010009,17,94,200
202002010011,14,75,33
202002010013,3,25,4
202002010015,14,84,37
202002010015,3,25,37
202002010023,14,67,160
202002010023,3,25,160
202002010024,4,34,138
202002010024,14,67,138
202002020001,4,27,422
202002020001,4,27,182
202002020002,19,100,44
202002020003,3,24,92
202002020003,14,67,92
202002020004,21,108,60
202002020006,14,67,603
202002020010,14,75,137
202002020012,14,75,229
202002020013,14,75,229
202002020014,14,75,229
202002020015,14,75,229
202002020016,14,75,229
202002020017,14,75,229
202002020018,14,67,123
202002020020,14,76,153
